Street,Postal Code,City,Latitude,Longitude
Blankenfelder Dorfstraße 65,15827,Blankenfelde-Mahlow,52.33279533,13.39365569
Markstraße 416,44795,Bochum,51.44129318,7.21251285
Haaksbergener Straße 24,48683,Ahaus,52.12707269,6.91050405
Winterhuder Marktplatz 6-7A,22299,Hamburg,53.59418,10.00052
Granseer Straße 12,16515,Oranienburg,52.7789496,13.2398826
Marmelinghöfener Weg 3,59199,Bönen,51.59782204,7.76025969
Bertholdsweg 1,31787,Hameln,52.12305847,9.34614321
Klessener Straße 36,14662,Friesack,52.7364686,12.5778151
Neutorstraße 63-65,29410,Salzwedel,52.84496386,11.15214098
Hagener Straße 193,57223,Kreuztal,50.9837753,7.9621311
Goethestraße 66 a,17121,Loitz,53.9781127,13.1464212
Große Diesdorfer Straße 41,39110,Magdeburg,52.12986474,11.60438344
Stahlwerkstraße 15a,26689,Apen,53.219088,7.7616773
Tollbrettkoppel 4,23774,Heiligenhafen,54.3660207,11.00531099
Am Recknitzpark 4,18195,Amt Tessin,54.0315274,12.4464473
Jahnstraße 90c,59192,Bergkamen,51.6156436,7.5991025
Lohkampstraße 11-25,22523,Hamburg,53.60883208,9.9015551
Rennbahnstraße 65,13086,Berlin,52.5644195,13.4498955
Hötensleber Straße 8A,38364,Schöningen,52.14138291,10.95959569
Aspeystraße 75,44369,Dortmund,51.5316371,7.4021648
Großenhainer Straße 39A,01471,Radeburg,51.2173075,13.7174208
Arthur-Hoffmann-Straße 113,04275,Leipzig,51.3177715,12.3786604
Hauptstraße 119,13158,Berlin,52.5980396,13.3772831
Bertolt-Brecht-Straße 23,18106,Rostock,54.1226735,12.059944
Bökenbarg 8,23623,Ahrensbök,54.0102262,10.5774132
Kisdorfer Weg 11,24568,Kaltenkirchen,53.831199,9.9790497
Alt-Kaulsdorf 64,12621,Berlin,52.50457791,13.59048078
Friedrich-Ebert-Straße 9,48529,Nordhorn,52.42847055,7.06346766
Bahnhofstraße 46,39171,Sülzetal,52.05278665,11.57653286
Alte Seilerei 2,49124,Georgsmarienhütte,52.20774642,8.06772181
Schandauer Straße 86,01855,Sebnitz,50.96585824,14.25031053
Lohwiese 5,35708,Haiger,50.7435493,8.2092657
Bahnhofstraße 17,16868,Wusterhausen,52.8897649,12.456924
Schäferwiese 8 a-d,38239,Salzgitter,52.19377311,10.45893343
Alte Jößnitzer Straße 30,08525,Plauen,50.53095932,12.10594994
Am Heidenturm 1,49477,Ibbenbüren,52.269452,7.71941
Bevenroder Straße 149,38108,Braunschweig,52.28865983,10.56353884
Siegfried-Rädel-Straße 3,01809,Heidenau,50.98167549,13.8596323
Sebnitzer Straße 41,01844,Neustadt in Sachsen,51.0245743,14.2315848
Zum Feldlager 119,34246,Vellmar,51.3522701,9.46663023
Holsteinischer Kamp 65,22081,Hamburg,53.57507066,10.04329972
Tibarg 41-43,22459,Hamburg,53.6224727,9.9525585
Lüneburger Straße 4,39387,Oschersleben,52.0304686,11.2268443
Enrique-Schmidt-Straße 1,28359,Bremen,53.10471436,8.85343614
Friedrichstraße 149,10117,Berlin,52.5191024,13.3881635
Warendorfer Straße 79,59227,Ahlen,51.77089,7.8949123
Frankfurter Straße 8,16269,Wriezen,52.7130156,14.1318061
Hafenstraße 10-30,25746,Heide,54.1920473,9.091587
Markt 16,45657,Recklinghausen,51.61409557,7.19825741
Königsiepen 9,45259,Essen,51.403047,7.0683732
Treskowallee 110,10318,Berlin,52.48259781,13.52524725
Bautzener Straße 78,01877,Bischofswerda,51.1349447,14.1898614
Am Borsigturm 2,13507,Berlin,52.58416334,13.28670885
Heidestraße 17-19,10557,Berlin,52.5336565,13.3656612
Theodor-Heuss-Platz 7,42853,Remscheid,51.18223522,7.18683851
Ziegelkamp 57,38104,Braunschweig,52.2903055,10.5944529
Nikolaistraße 39,07907,Schleiz,50.58046072,11.80643378
Universitätsstraße 8,35037,Marburg,50.80680382,8.76929074
Wiesenstraße 123-125,26603,Aurich,53.4842885,7.4919374
Bleichenstraße 3,02727,Neugersdorf,50.98090123,14.60975474
Leher Heerstraße 105-107,28359,Bremen,53.1008224,8.8786708
Blankenburger Straße 86-92,13156,Berlin,52.58375944,13.41834211
Marler Stern 1,45768,Marl,51.65437303,7.09551536
Trothaer Straße 42,06118,Halle (Saale),51.5199352,11.9540475
Wolfbanksring 30,45355,Essen,51.4720932,6.95671463
Arnekenstraße 18,31134,Hildesheim,52.1545043,9.94974128
An der Zschauke 4,01728,Bannewitz,51.00033156,13.7205965
Chemnitzer Straße 105,09322,Penig,50.9253715,12.7141283
Westerholter Straße 615,45701,Herten,51.6076941,7.1256377
Heistraße 109,45891,Gelsenkirchen,51.5635254,7.0749212
Kietz 41b,16928,Pritzwalk,53.1588597,12.1777573
Rottorfer Straße 4a,38154,Königslutter am Elm,52.252098,10.8244917
Ostlandstraße 99,24340,Eckernförde,54.48696313,9.8231372
Dietzgenstraße 82,13156,Berlin,52.58843,13.40211361
Cordinger Straße 59,29699,Walsrode,52.9078838,9.6414808
Saatwinkler Damm 8,13627,Berlin,52.5389381,13.3270861
Willi-Sänger-Straße 66,14770,Brandenburg an der Havel,52.4207035,12.5449245
Dresdener Straße 76,04746,Hartha,51.09106927,12.97563985
Regattastraße 51-53,12527,Berlin,52.4243419,13.5779392
Bramscher Straße 7,49586,Neuenkirchen,52.4127902,7.8423804
Grimmaische Straße 13-15,04109,Leipzig,51.33879402,12.37926674
Rüdnitzer Chaussee 48-50,16321,Bernau bei Berlin,52.6882105,13.6007712
An der Bundesbahn 5,59457,Werl,51.55850063,7.91374191
Blumenstraße 7,44791,Bochum,51.4837462,7.225337
Apfelweg 1,38871,Ilsenburg (Harz),51.87293157,10.69201157
Salzstraße 9,01640,Coswig,51.13230229,13.58451763
Senftenberger Ring 17,13439,Berlin,52.599368,13.355199
Hansaring 52,48155,Münster,51.95328269,7.64405907
Mindener Straße 81,49143,Bissendorf,52.261608,8.2117376
Prager Straße 11,01069,Dresden,51.0446716,13.73523772
Rosenstraße 8,32832,Augustdorf,51.90964475,8.73607501
Von-Galen-Straße 21,48336,Sassenberg,51.9896118,8.0390417
Friedeburger Hauptstraße 119,26446,Friedeburg,53.4589911,7.8387296
Kölner Straße 222,51702,Bergneustadt,51.02026875,7.64925168
Gerhard-Neumann-Straße 14,15236,Frankfurt (Oder),52.29383076,14.4703751
Viktoriastraße 34,58332,Schwelm,51.2883019,7.2829007
Schützenstraße 64,42659,Solingen,51.16426515,7.09552021
Breite Straße 20,13187,Berlin,52.5700346,13.4042977
Jupiterstraße 44,04205,Leipzig,51.3215772,12.2713272
Lützner Straße 148-158,04179,Leipzig,51.3323739,12.3205788
Kamper Weg 92,25524,Itzehoe,53.91163772,9.48650569
Willy-Brandt-Platz 1,45127,Essen,51.45216047,7.01253165
Poppenbüttler Hauptstraße 1,22399,Hamburg,53.6599575,10.0855539
Humboldtplatz 4,48429,Rheine,52.2821943,7.439833
Panitzscher Straße 27,04451,Borsdorf,51.35230547,12.54308611
Pankower Allee 17-19,13409,Berlin,52.5642619,13.3667315
Wiedenbrücker Straße 45,59555,Lippstadt,51.6884558,8.3417541
Iris-Runge-Platz 4,30539,Hannover,52.3214692,9.82309286
Neue Feldstraße 4,26826,Weener,53.1688853,7.3495678
Alexanderstraße 322,26127,Oldenburg,53.1692967,8.2001153
Hohe Loga 76,26789,Leer (Ostfriesland),53.24198049,7.50639802
Friedrichsfehner Straße 1,26188,Edewecht,53.12376501,8.08460052
Innere Plauensche Straße 14,08056,Zwickau,50.71853299,12.49506974
Frankfurter Allee 144,10365,Berlin,52.511967,13.4816066
Oststraße 2,99994,Nottertal-Heilinger Höhen,51.24450051,10.65977965
Dresdner Straße 258,01705,Freital,50.9917745,13.6420598
Potsdamer Straße 180,10783,Berlin,52.4939273,13.3606874
Alleestraße 38-40,44793,Bochum,51.4814228,7.2096339
Carl-Loewe-Ring 1,18435,Stralsund,54.32199015,13.05517846
Hattinger Straße 620-632,44879,Bochum,51.4359157,7.1796191
Hagenower Chaussee 29,19243,Wittenburg,53.50365389,11.08546264
Herscheider Straße 14-16,58840,Plettenberg,51.20992639,7.87034696
Duckwitzstraße 55,28199,Bremen,53.06435786,8.76966425
Bremer Straße 53,26135,Oldenburg,53.1304564,8.2252276
Treseburger Straße 26,13129,Berlin,52.5970519,13.4649117
Willy-Brandt-Platz 1,39104,Magdeburg,52.129684,11.62882088
Beesener Straße 223,06110,Halle (Saale),51.46449653,11.96917875
